"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"02/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"02/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"02/08/2024";"1200";"16,7";"82,0";"933,6";"3,1";"50,0";"0,0";"";"";"14,6";"0,0"
"02/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"02/08/2024";"1800";"25,7";"36,0";"929,9";"1,0";"10,0";"0,0";"";"";"";""
"02/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"03/08/2024";"0000";"21,0";"53,0";"930,5";"2,6";"90,0";"0,0";"";"27,7";"";""
"03/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"03/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"03/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"03/08/2024";"1200";"18,6";"64,0";"932,4";"3,1";"60,0";"0,0";"";"";"16,1";"0,0"
"03/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"03/08/2024";"1800";"27,5";"31,0";"929,1";"5,1";"350,0";"3,8";"";"";"";""
"03/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"04/08/2024";"0000";"23,0";"45,0";"930,4";"2,1";"80,0";"0,0";"";"28,2";"";""
"04/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"04/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"04/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"04/08/2024";"1200";"20,5";"69,0";"932,5";"2,6";"60,0";"0,0";"";"";"18,0";"0,0"
"04/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"04/08/2024";"1800";"28,2";"31,0";"929,4";"5,7";"340,0";"5,0";"";"";"";""
"04/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"05/08/2024";"0000";"23,8";"52,0";"930,4";"1,5";"80,0";"0,0";"";"28,5";"";""
"05/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"05/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"05/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"05/08/2024";"1200";"22,4";"61,0";"931,9";"1,5";"60,0";"0,0";"";"";"19,2";"0,0"
"05/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"05/08/2024";"1800";"28,5";"29,0";"928,7";"3,1";"350,0";"1,3";"";"";"";""
"05/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"06/08/2024";"0000";"22,4";"53,0";"930,3";"3,6";"130,0";"0,0";"";"28,8";"";""
"06/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"06/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"06/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"06/08/2024";"1200";"22,5";"55,0";"930,5";"2,1";"70,0";"0,0";"";"";"19,7";"0,0"
"06/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"06/08/2024";"1800";"28,8";"29,0";"926,4";"2,6";"30,0";"0,0";"";"";"";""
"06/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"07/08/2024";"0000";"23,6";"42,0";"927,0";"1,5";"60,0";"0,0";"";"27,9";"";""
"07/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"07/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"07/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"07/08/2024";"1200";"22,6";"50,0";"927,5";"3,1";"20,0";"0,0";"";"";"19,5";"0,0"
"07/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"07/08/2024";"1800";"27,9";"29,0";"923,3";"5,7";"360,0";"2,5";"";"";"";""
"07/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"08/08/2024";"0000";"24,4";"34,0";"924,2";"2,1";"20,0";"0,0";"";"29,1";"";""
"08/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"08/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"08/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"08/08/2024";"1200";"23,2";"41,0";"925,0";"3,6";"360,0";"3,8";"";"";"19,3";"0,0"
"08/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"08/08/2024";"1800";"29,1";"28,0";"922,8";"5,7";"300,0";"3,8";"";"";"";""
"08/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"09/08/2024";"0000";"26,3";"36,0";"924,8";"2,1";"220,0";"5,0";"";"19,6";"";""
"09/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"09/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"09/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"09/08/2024";"1200";"19,1";"79,0";"927,6";"3,1";"320,0";"10,0";"";"";"18,8";"0,2"
"09/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"09/08/2024";"1800";"16,3";"86,0";"925,6";"3,1";"310,0";"10,0";"";"";"";""
"09/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"10/08/2024";"0000";"14,1";"94,0";"926,1";"5,1";"180,0";"10,0";"";"";"";""
"10/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"10/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"10/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"10/08/2024";"1200";"10,4";"92,0";"927,8";"4,6";"190,0";"10,0";"";"";"";"21,0"
"10/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"10/08/2024";"1800";"13,1";"72,0";"927,4";"1,5";"330,0";"6,3";"";"";"";""
"10/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"11/08/2024";"0000";"8,9";"92,0";"929,3";"2,1";"110,0";"2,5";"";"20,3";"";""
"11/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"11/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"11/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"11/08/2024";"1200";"11,2";"80,0";"929,3";"1,5";"30,0";"6,3";"";"";"";"0,6"
"11/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"11/08/2024";"1800";"20,3";"32,0";"925,8";"3,6";"320,0";"0,0";"";"";"";""
"11/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"12/08/2024";"0000";"15,5";"51,0";"926,8";"3,1";"320,0";"0,0";"";"19,7";"";""
"12/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"12/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"12/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"12/08/2024";"1200";"13,6";"55,0";"928,3";"4,6";"300,0";"5,0";"";"";"10,9";"0,0"
"12/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"12/08/2024";"1800";"19,7";"30,0";"926,9";"5,1";"300,0";"0,0";"";"";"";""
"12/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"13/08/2024";"0000";"11,0";"65,0";"930,4";"3,1";"140,0";"0,0";"";"";"";""
"13/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"13/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"13/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"13/08/2024";"1200";"10,4";"82,0";"933,4";"4,1";"160,0";"6,3";"";"";"";"0,0"
"13/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"13/08/2024";"1800";"11,6";"73,0";"932,3";"5,1";"140,0";"8,8";"";"";"";""
"13/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"14/08/2024";"0000";"8,8";"85,0";"933,1";"5,1";"160,0";"6,3";"";"22,9";"";""
"14/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"14/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"14/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"14/08/2024";"1200";"11,7";"78,0";"932,0";"3,1";"70,0";"3,8";"";"";"";"0,0"
"14/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"14/08/2024";"1800";"22,4";"39,0";"928,6";"2,1";"10,0";"0,0";"";"";"";""
"14/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"15/08/2024";"0000";"12,9";"91,0";"930,6";"2,1";"210,0";"0,0";"";"28,5";"";""
"15/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"15/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"15/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"15/08/2024";"1200";"16,5";"73,0";"931,2";"3,1";"50,0";"0,0";"";"";"11,6";"0,0"
"15/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"15/08/2024";"1800";"28,5";"30,0";"927,9";"3,1";"290,0";"0,0";"";"";"";""
"15/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"16/08/2024";"0000";"20,1";"60,0";"929,5";"0,0";"0,0";"0,0";"";"30,3";"";""
"16/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"16/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"16/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"16/08/2024";"1200";"19,8";"68,0";"930,8";"2,6";"40,0";"0,0";"";"";"15,1";"0,0"
"16/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"16/08/2024";"1800";"30,2";"27,0";"927,5";"2,6";"300,0";"0,0";"";"";"";""
"16/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"17/08/2024";"0000";"21,9";"43,0";"929,3";"0,0";"0,0";"0,0";"";"30,7";"";""
"17/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"17/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"17/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"17/08/2024";"1200";"21,5";"59,0";"930,5";"2,6";"40,0";"0,0";"";"";"15,7";"0,0"
"17/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"17/08/2024";"1800";"30,7";"21,0";"927,2";"2,1";"340,0";"0,0";"";"";"";""
"17/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"18/08/2024";"0000";"22,0";"43,0";"928,7";"1,0";"340,0";"0,0";"";"31,2";"";""
"18/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"18/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"18/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"18/08/2024";"1200";"22,2";"45,0";"930,1";"2,6";"50,0";"0,0";"";"";"18,4";"0,0"
"18/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"18/08/2024";"1800";"31,2";"21,0";"926,8";"2,1";"50,0";"0,0";"";"";"";""
"18/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"19/08/2024";"0000";"23,5";"33,0";"928,3";"1,0";"100,0";"0,0";"";"31,4";"";""
"19/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"19/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"19/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"19/08/2024";"1200";"22,8";"44,0";"929,5";"2,1";"40,0";"0,0";"";"";"18,8";"0,0"
"19/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"19/08/2024";"1800";"31,4";"21,0";"925,8";"2,6";"340,0";"0,0";"";"";"";""
"19/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"20/08/2024";"0000";"27,1";"31,0";"928,1";"2,1";"250,0";"0,0";"";"30,8";"";""
"20/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"20/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"20/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"20/08/2024";"1200";"22,9";"61,0";"930,3";"1,5";"110,0";"0,0";"";"";"17,2";"0,0"
"20/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"20/08/2024";"1800";"30,4";"23,0";"927,4";"3,1";"150,0";"0,0";"";"";"";""
"20/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"21/08/2024";"0000";"16,4";"97,0";"930,4";"4,1";"170,0";"7,5";"";"28,3";"";""
"21/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"21/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"21/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"21/08/2024";"1200";"18,0";"75,0";"931,2";"2,6";"100,0";"0,0";"";"";"15,8";"0,0"
"21/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"21/08/2024";"1800";"28,3";"34,0";"926,7";"2,6";"100,0";"0,0";"";"";"";""
"21/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"22/08/2024";"0000";"18,2";"85,0";"928,1";"2,1";"160,0";"0,0";"";"30,9";"";""
"22/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"22/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"22/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"22/08/2024";"1200";"21,0";"59,0";"927,9";"3,1";"50,0";"0,0";"";"";"18,0";"0,0"
"22/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"22/08/2024";"1800";"30,9";"22,0";"924,5";"5,7";"330,0";"0,0";"";"";"";""
"22/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"23/08/2024";"0000";"26,1";"31,0";"924,7";"2,1";"60,0";"0,0";"";"32,0";"";""
"23/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"23/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"23/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"23/08/2024";"1200";"23,5";"46,0";"924,7";"3,6";"60,0";"0,0";"";"";"19,6";"0,0"
"23/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"23/08/2024";"1800";"31,9";"20,0";"920,7";"8,2";"330,0";"0,0";"";"";"";""
"23/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"24/08/2024";"0000";"16,8";"89,0";"925,6";"7,2";"180,0";"10,0";"";"18,0";"";""
"24/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"24/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"24/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"24/08/2024";"1200";"17,5";"86,0";"928,0";"4,1";"180,0";"10,0";"";"";"15,6";"0,0"
"24/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"24/08/2024";"1800";"17,4";"82,0";"925,4";"5,1";"190,0";"7,5";"";"";"";""
"24/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"25/08/2024";"0000";"16,1";"91,0";"929,0";"1,5";"50,0";"8,8";"";"";"";""
"25/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"25/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"25/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"25/08/2024";"1200";"12,0";"91,0";"931,7";"5,7";"170,0";"8,8";"";"";"11,4";"25,0"
"25/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"25/08/2024";"1800";"11,5";"92,0";"930,8";"3,1";"160,0";"10,0";"";"";"";""
"25/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"26/08/2024";"0000";"8,8";"95,0";"933,6";"3,6";"200,0";"10,0";"";"14,8";"";""
"26/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"26/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"26/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"26/08/2024";"1200";"10,0";"74,0";"933,1";"3,1";"180,0";"2,5";"";"";"";"3,0"
"26/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"26/08/2024";"1800";"14,6";"56,0";"930,5";"4,6";"160,0";"0,0";"";"";"";""
"26/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"27/08/2024";"0000";"7,6";"83,0";"933,6";"2,6";"160,0";"0,0";"";"18,8";"";""
"27/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"27/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"27/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"27/08/2024";"1200";"10,9";"73,0";"934,0";"3,1";"70,0";"0,0";"";"";"";"0,0"
"27/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"27/08/2024";"1800";"17,4";"48,0";"931,7";"6,2";"170,0";"0,0";"";"";"";""
"27/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"28/08/2024";"0000";"11,2";"87,0";"934,4";"5,1";"150,0";"10,0";"";"20,1";"";""
"28/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"28/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"28/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"28/08/2024";"1200";"11,6";"84,0";"934,8";"4,6";"80,0";"10,0";"";"";"10,3";"0,0"
"28/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"28/08/2024";"1800";"19,0";"61,0";"932,1";"5,1";"170,0";"0,0";"";"";"";""
"28/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"29/08/2024";"0000";"13,3";"91,0";"934,3";"3,6";"120,0";"10,0";"";"27,1";"";""
"29/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"29/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"29/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"29/08/2024";"1200";"15,4";"82,0";"935,0";"3,6";"80,0";"7,5";"";"";"13,1";"0,0"
"29/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"29/08/2024";"1800";"26,6";"34,0";"931,4";"2,6";"50,0";"0,0";"";"";"";""
"29/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"30/08/2024";"0000";"19,4";"79,0";"932,5";"1,0";"140,0";"0,0";"";"29,0";"";""
"30/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"30/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"30/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"30/08/2024";"1200";"20,8";"61,0";"932,9";"1,5";"20,0";"0,0";"";"";"16,0";"0,0"
"30/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"30/08/2024";"1800";"29,0";"27,0";"928,7";"4,1";"150,0";"0,0";"";"";"";""
"30/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"31/08/2024";"0000";"20,9";"41,0";"929,7";"1,0";"120,0";"0,0";"";"27,0";"";""
"31/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"31/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"31/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"31/08/2024";"1200";"19,9";"62,0";"931,8";"1,0";"130,0";"0,0";"";"";"13,3";"0,0"
"31/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"31/08/2024";"1800";"27,0";"42,0";"928,7";"4,1";"200,0";"0,0";"";"";"";""
"31/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"01/09/2024";"0000";"19,0";"66,0";"929,8";"1,0";"160,0";"0,0";"";"31,0";"";""
"01/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"01/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"01/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"01/09/2024";"1200";"20,6";"61,0";"929,4";"2,6";"30,0";"0,0";"";"";"16,3";"0,0"
"01/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"01/09/2024";"1800";"31,0";"19,0";"925,5";"5,7";"300,0";"0,0";"";"";"";""
"01/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"02/09/2024";"0000";"26,7";"27,0";"926,4";"3,1";"320,0";"0,0";"";"24,9";"";""
"02/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"02/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"02/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"02/09/2024";"1200";"18,8";"80,0";"926,7";"3,6";"160,0";"0,0";"";"";"18,2";"0,0"
"02/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"02/09/2024";"1800";"21,1";"70,0";"923,9";"4,6";"160,0";"2,5";"";"";"";""
"02/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"03/09/2024";"0000";"15,7";"96,0";"925,9";"2,6";"160,0";"10,0";"";"31,2";"";""
"03/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"03/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"03/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"03/09/2024";"1200";"19,2";"79,0";"927,4";"2,1";"30,0";"0,0";"";"";"15,5";"0,0"
"03/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"03/09/2024";"1800";"31,2";"25,0";"924,7";"4,6";"220,0";"0,0";"";"";"";""
"03/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"04/09/2024";"0000";"23,6";"47,0";"927,8";"1,0";"90,0";"0,0";"";"31,6";"";""
"04/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"04/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"04/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"04/09/2024";"1200";"23,6";"60,0";"928,5";"2,6";"80,0";"0,0";"";"";"19,6";"0,0"
"04/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"04/09/2024";"1800";"31,6";"16,0";"925,4";"3,1";"80,0";"0,0";"";"";"";""
"04/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"05/09/2024";"0000";"26,7";"30,0";"926,3";"4,1";"70,0";"0,0";"";"25,9";"";""
"05/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"05/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"05/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"05/09/2024";"1200";"17,5";"83,0";"928,9";"8,2";"180,0";"6,3";"";"";"";"0,0"
"05/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"05/09/2024";"1800";"24,9";"50,0";"926,4";"6,2";"150,0";"0,0";"";"";"";""
"05/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"06/09/2024";"0000";"16,3";"87,0";"929,9";"7,7";"180,0";"8,8";"";"19,7";"";""
"06/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"06/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"06/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"06/09/2024";"1200";"16,3";"86,0";"929,5";"4,1";"130,0";"8,8";"";"";"14,8";"0,0"
"06/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"06/09/2024";"1800";"18,9";"79,0";"926,9";"5,7";"160,0";"8,8";"";"";"";""
"06/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"07/09/2024";"0000";"17,3";"89,0";"928,6";"2,6";"150,0";"10,0";"";"32,5";"";""
"07/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"07/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"07/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"07/09/2024";"1200";"19,2";"86,0";"929,3";"2,6";"50,0";"5,0";"";"";"16,9";"0,0"
"07/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"07/09/2024";"1800";"32,2";"30,0";"925,8";"4,1";"360,0";"0,0";"";"";"";""
"07/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"08/09/2024";"0000";"26,1";"58,0";"928,3";"2,1";"100,0";"0,0";"";"33,7";"";""
"08/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"08/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"08/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"08/09/2024";"1200";"24,5";"67,0";"931,2";"2,1";"40,0";"0,0";"";"";"";"0,0"
"08/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"08/09/2024";"1800";"33,7";"23,0";"928,2";"1,5";"120,0";"0,0";"";"";"";""
"08/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"09/09/2024";"0000";"25,8";"55,0";"929,6";"1,5";"160,0";"0,0";"";"33,1";"";""
"09/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"09/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"09/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"09/09/2024";"1200";"24,9";"58,0";"930,1";"1,5";"30,0";"0,0";"";"";"";"0,0"
"09/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"09/09/2024";"1800";"32,0";"33,0";"926,3";"6,2";"160,0";"2,5";"";"";"";""
"09/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"10/09/2024";"0000";"24,9";"24,0";"927,7";"1,0";"160,0";"0,0";"";"32,1";"";""
"10/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"10/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"10/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"10/09/2024";"1200";"24,8";"44,0";"928,0";"2,6";"340,0";"0,0";"";"";"19,1";"0,0"
"10/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"10/09/2024";"1800";"31,6";"21,0";"923,9";"4,1";"300,0";"0,0";"";"";"";""
"10/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"11/09/2024";"0000";"25,8";"38,0";"925,4";"1,5";"210,0";"6,3";"";"31,8";"";""
"11/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"11/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"11/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"11/09/2024";"1200";"25,9";"37,0";"927,6";"1,0";"60,0";"0,0";"";"";"20,8";"0,0"
"11/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"11/09/2024";"1800";"31,8";"22,0";"924,4";"2,6";"320,0";"0,0";"";"";"";""
"11/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"12/09/2024";"0000";"25,5";"34,0";"926,4";"1,5";"30,0";"0,0";"";"32,9";"";""
"12/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"12/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"12/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"12/09/2024";"1200";"26,2";"32,0";"928,6";"3,1";"30,0";"0,0";"";"";"21,1";"0,0"
"12/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"12/09/2024";"1800";"32,9";"18,0";"924,3";"3,1";"350,0";"0,0";"";"";"";""
"12/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"13/09/2024";"0000";"27,8";"28,0";"925,8";"1,5";"100,0";"0,0";"";"32,4";"";""
"13/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"13/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"13/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"13/09/2024";"1200";"25,1";"35,0";"927,8";"3,1";"40,0";"0,0";"";"";"19,3";"0,0"
"13/09/2024";"1500";"";"";"";"";"";"";"";"";"";""
"13/09/2024";"1800";"32,4";"22,0";"923,7";"3,1";"320,0";"0,0";"";"";"";""
"13/09/2024";"2100";"";"";"";"";"";"";"";"";"";""
"14/09/2024";"0000";"27,8";"28,0";"924,6";"2,1";"340,0";"0,0";"";"28,1";"";""
"14/09/2024";"0300";"";"";"";"";"";"";"";"";"";""
"14/09/2024";"0600";"";"";"";"";"";"";"";"";"";""
"14/09/2024";"0900";"";"";"";"";"";"";"";"";"";""
"14/09/2024";"1200";"20,4";"76,0";"928,4";"5,7";"190,0";"0,0";"";"";"";"0,0"
