"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"10/10/2023";"1200";"18,8";"81,0";"930,0";"4,1";"110,0";"8,8";"";"";"16,8";"0,0"
"10/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"10/10/2023";"1800";"19,0";"83,0";"927,5";"6,2";"150,0";"8,8";"";"";"";""
"10/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"11/10/2023";"0000";"17,1";"90,0";"928,6";"4,1";"130,0";"8,8";"";"32,2";"";""
"11/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"11/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"11/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"11/10/2023";"1200";"22,5";"71,0";"926,5";"2,6";"60,0";"0,0";"";"";"16,9";"0,0"
"11/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"11/10/2023";"1800";"32,2";"33,0";"921,3";"4,6";"310,0";"0,0";"";"";"";""
"11/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"12/10/2023";"0000";"26,2";"61,0";"923,0";"2,6";"180,0";"0,0";"";"26,0";"";""
"12/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"12/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"12/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"12/10/2023";"1200";"25,0";"74,0";"922,0";"1,0";"160,0";"2,5";"";"";"19,2";"0,0"
"12/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"12/10/2023";"1800";"21,4";"86,0";"918,8";"1,5";"100,0";"8,8";"";"";"";""
"12/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"13/10/2023";"0000";"19,7";"92,0";"923,3";"5,7";"180,0";"8,8";"";"18,0";"";""
"13/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"13/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"13/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"13/10/2023";"1200";"16,9";"91,0";"927,5";"4,1";"140,0";"10,0";"";"";"16,2";"15,0"
"13/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"13/10/2023";"1800";"16,9";"88,0";"926,9";"5,1";"150,0";"10,0";"";"";"";""
"13/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"14/10/2023";"0000";"13,9";"93,0";"929,8";"5,1";"150,0";"10,0";"";"17,5";"";""
"14/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"14/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"14/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"14/10/2023";"1200";"14,8";"90,0";"931,8";"4,6";"130,0";"8,8";"";"";"13,8";"0,3"
"14/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"14/10/2023";"1800";"16,8";"85,0";"930,2";"5,7";"150,0";"8,8";"";"";"";""
"14/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"15/10/2023";"0000";"15,8";"88,0";"931,5";"4,6";"140,0";"8,8";"";"23,8";"";""
"15/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"15/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"15/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"15/10/2023";"1200";"17,8";"82,0";"931,2";"3,1";"100,0";"8,8";"";"";"15,3";"0,0"
"15/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"15/10/2023";"1800";"22,5";"71,0";"928,6";"5,1";"200,0";"2,5";"";"";"";""
"15/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"16/10/2023";"0000";"17,4";"93,0";"929,7";"3,6";"120,0";"10,0";"";"31,8";"";""
"16/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"16/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"16/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"16/10/2023";"1200";"22,0";"80,0";"928,9";"3,6";"70,0";"2,5";"";"";"17,2";"0,0"
"16/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"16/10/2023";"1800";"31,7";"40,0";"923,4";"4,6";"320,0";"3,8";"";"";"";""
"16/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"17/10/2023";"0000";"25,6";"57,0";"924,9";"3,1";"30,0";"6,3";"";"25,8";"";""
"17/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"17/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"17/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"17/10/2023";"1200";"20,0";"83,0";"928,7";"5,1";"280,0";"10,0";"";"";"19,5";"1,0"
"17/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"17/10/2023";"1800";"25,8";"62,0";"924,1";"3,1";"310,0";"8,8";"";"";"";""
"17/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"18/10/2023";"0000";"21,0";"76,0";"929,3";"4,1";"210,0";"7,5";"";"20,3";"";""
"18/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"18/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"18/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"18/10/2023";"1200";"18,9";"90,0";"928,5";"4,1";"150,0";"8,8";"";"";"17,9";"9,0"
"18/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"18/10/2023";"1800";"19,2";"85,0";"927,2";"6,2";"160,0";"8,8";"";"";"";""
"18/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"19/10/2023";"0000";"17,1";"90,0";"929,0";"4,6";"150,0";"8,8";"";"17,5";"";""
"19/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"19/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"19/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"19/10/2023";"1200";"17,4";"85,0";"929,7";"5,1";"150,0";"8,8";"";"";"15,7";"0,0"
"19/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"19/10/2023";"1800";"17,0";"84,0";"928,0";"6,2";"150,0";"10,0";"";"";"";""
"19/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"20/10/2023";"0000";"15,6";"89,0";"928,4";"3,1";"110,0";"7,5";"";"21,0";"";""
"20/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"20/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"20/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"20/10/2023";"1200";"18,1";"81,0";"929,1";"3,1";"130,0";"10,0";"";"";"15,2";"0,0"
"20/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"20/10/2023";"1800";"17,7";"85,0";"927,2";"5,7";"160,0";"10,0";"";"";"";""
"20/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"21/10/2023";"0000";"15,9";"94,0";"928,5";"4,1";"140,0";"10,0";"";"21,0";"";""
"21/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"21/10/2023";"0600";"16,1";"96,0";"928,1";"4,1";"170,0";"10,0";"";"";"";""
"21/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"21/10/2023";"1200";"18,6";"80,0";"929,2";"4,6";"150,0";"10,0";"";"";"15,8";"0,0"
"21/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"21/10/2023";"1800";"19,2";"80,0";"927,5";"5,7";"160,0";"8,8";"";"";"";""
"21/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"22/10/2023";"0000";"16,7";"90,0";"929,5";"2,1";"150,0";"7,5";"";"25,2";"";""
"22/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"22/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"22/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"22/10/2023";"1200";"19,5";"74,0";"928,3";"4,1";"100,0";"8,8";"";"";"16,5";"0,0"
"22/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"22/10/2023";"1800";"22,9";"72,0";"925,3";"6,2";"160,0";"0,0";"";"";"";""
"22/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"23/10/2023";"0000";"17,5";"90,0";"927,8";"4,1";"150,0";"10,0";"";"30,2";"";""
"23/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"23/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"23/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"23/10/2023";"1200";"22,1";"70,0";"925,7";"2,6";"30,0";"0,0";"";"";"17,5";"0,0"
"23/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"23/10/2023";"1800";"27,5";"59,0";"922,6";"5,1";"180,0";"2,5";"";"";"";""
"23/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"24/10/2023";"0000";"21,4";"79,0";"923,8";"2,1";"140,0";"0,0";"";"33,1";"";""
"24/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"24/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"24/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"24/10/2023";"1200";"26,5";"57,0";"921,2";"3,6";"350,0";"0,0";"";"";"20,2";"0,0"
"24/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"24/10/2023";"1800";"33,1";"32,0";"917,9";"5,1";"300,0";"3,8";"";"";"";""
"24/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"25/10/2023";"0000";"26,0";"54,0";"922,1";"5,1";"350,0";"5,0";"";"21,9";"";""
"25/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"25/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"25/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"25/10/2023";"1200";"19,1";"92,0";"922,3";"3,6";"160,0";"10,0";"";"";"20,0";"0,5"
"25/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"25/10/2023";"1800";"20,7";"82,0";"919,7";"5,1";"160,0";"7,5";"";"";"";""
"25/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"26/10/2023";"0000";"18,5";"89,0";"920,4";"2,6";"100,0";"8,8";"";"21,2";"";""
"26/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"26/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"26/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"26/10/2023";"1200";"19,2";"88,0";"921,1";"2,1";"160,0";"10,0";"";"";"17,9";"0,0"
"26/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"26/10/2023";"1800";"19,7";"84,0";"918,6";"6,2";"170,0";"8,8";"";"";"";""
"26/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"27/10/2023";"0000";"17,8";"87,0";"921,1";"2,6";"110,0";"8,8";"";"26,7";"";""
"27/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"27/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"27/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"27/10/2023";"1200";"20,8";"80,0";"923,1";"3,1";"100,0";"8,8";"";"";"16,9";"0,0"
"27/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"27/10/2023";"1800";"23,3";"75,0";"919,4";"5,7";"160,0";"6,3";"";"";"";""
"27/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"28/10/2023";"0000";"18,6";"93,0";"923,9";"2,6";"150,0";"10,0";"";"27,5";"";""
"28/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"28/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"28/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"28/10/2023";"1200";"23,6";"72,0";"921,5";"4,6";"360,0";"10,0";"";"";"18,2";"18,0"
"28/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"28/10/2023";"1800";"26,8";"59,0";"919,1";"7,7";"350,0";"8,8";"";"";"";""
"28/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"29/10/2023";"0000";"25,1";"64,0";"920,9";"4,6";"350,0";"10,0";"";"28,0";"";""
"29/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"29/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"29/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"29/10/2023";"1200";"25,2";"68,0";"920,2";"6,7";"340,0";"6,3";"";"";"21,7";"1,0"
"29/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"29/10/2023";"1800";"26,3";"76,0";"919,1";"3,6";"310,0";"8,8";"";"";"";""
"29/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"30/10/2023";"0000";"22,3";"92,0";"922,9";"1,5";"350,0";"10,0";"";"29,4";"";""
"30/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"30/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"30/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"30/10/2023";"1200";"24,2";"79,0";"923,2";"5,1";"320,0";"5,0";"";"";"22,2";"15,0"
"30/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"30/10/2023";"1800";"29,4";"53,0";"920,4";"7,7";"320,0";"5,0";"";"";"";""
"30/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"31/10/2023";"0000";"26,6";"61,0";"922,0";"2,6";"320,0";"8,8";"";"26,1";"";""
"31/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"31/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"31/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"31/10/2023";"1200";"24,7";"81,0";"922,9";"1,0";"110,0";"6,3";"";"";"23,2";"0,0"
"31/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"31/10/2023";"1800";"25,0";"67,0";"920,6";"5,1";"230,0";"10,0";"";"";"";""
"31/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"01/11/2023";"0000";"21,3";"86,0";"921,9";"3,1";"60,0";"7,5";"";"21,9";"";""
"01/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"01/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"01/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"01/11/2023";"1200";"19,2";"86,0";"924,6";"5,1";"190,0";"0,0";"";"";"18,1";"18,0"
"01/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"01/11/2023";"1800";"19,4";"87,0";"923,6";"5,7";"150,0";"10,0";"";"";"";""
"01/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"02/11/2023";"0000";"16,7";"94,0";"925,1";"5,1";"150,0";"6,3";"";"20,3";"";""
"02/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"02/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"02/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"02/11/2023";"1200";"18,5";"81,0";"925,5";"4,6";"140,0";"10,0";"";"";"16,7";"1,0"
"02/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"02/11/2023";"1800";"19,9";"81,0";"922,1";"5,1";"150,0";"8,8";"";"";"";""
"02/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"03/11/2023";"0000";"18,4";"88,0";"922,6";"2,6";"140,0";"7,5";"";"30,6";"";""
"03/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"03/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"03/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"03/11/2023";"1200";"25,5";"66,0";"919,5";"6,7";"350,0";"3,8";"";"";"17,9";"0,0"
"03/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"03/11/2023";"1800";"28,9";"61,0";"915,4";"4,1";"10,0";"6,3";"";"";"";""
"03/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"04/11/2023";"0000";"21,4";"89,0";"918,8";"2,6";"360,0";"5,0";"";"26,1";"";""
"04/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"04/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"04/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"04/11/2023";"1200";"22,7";"63,0";"920,9";"2,6";"280,0";"5,0";"";"";"19,2";"37,0"
"04/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"04/11/2023";"1800";"25,7";"24,0";"919,8";"8,2";"320,0";"5,0";"";"";"";""
"04/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"05/11/2023";"0000";"19,8";"68,0";"922,7";"2,6";"180,0";"0,0";"";"20,9";"";""
"05/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"05/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"05/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"05/11/2023";"1200";"19,1";"57,0";"926,3";"4,6";"160,0";"3,8";"";"";"15,1";"0,0"
"05/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"05/11/2023";"1800";"20,9";"61,0";"925,8";"6,2";"150,0";"1,3";"";"";"";""
"05/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"06/11/2023";"0000";"14,6";"76,0";"928,1";"5,1";"130,0";"3,8";"";"23,0";"";""
"06/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"06/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"06/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"06/11/2023";"1200";"18,0";"56,0";"929,5";"4,1";"100,0";"0,0";"";"";"14,0";"0,0"
"06/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"06/11/2023";"1800";"21,5";"56,0";"927,5";"6,7";"170,0";"0,0";"";"";"";""
"06/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"07/11/2023";"0000";"15,2";"79,0";"929,6";"5,1";"140,0";"6,3";"";"25,9";"";""
"07/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"07/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"07/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"07/11/2023";"1200";"16,8";"75,0";"930,1";"4,1";"110,0";"10,0";"";"";"15,1";"0,0"
"07/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"07/11/2023";"1800";"25,5";"50,0";"926,5";"5,1";"150,0";"0,0";"";"";"";""
"07/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"08/11/2023";"0000";"16,1";"88,0";"928,0";"3,1";"150,0";"0,0";"";"32,3";"";""
"08/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"08/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"08/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"08/11/2023";"1200";"21,4";"62,0";"927,6";"2,6";"50,0";"0,0";"";"";"16,0";"0,0"
"08/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"08/11/2023";"1800";"32,3";"22,0";"923,9";"3,6";"280,0";"5,0";"";"";"";""
"08/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"09/11/2023";"0000";"26,8";"37,0";"925,8";"2,1";"100,0";"0,0";"";"33,0";"";""
"09/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"09/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"09/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"09/11/2023";"1200";"28,3";"38,0";"925,2";"3,1";"340,0";"0,0";"";"";"21,5";"0,0"
"09/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"09/11/2023";"1800";"31,5";"35,0";"923,0";"4,1";"310,0";"10,0";"";"";"";""
"09/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"10/11/2023";"0000";"24,6";"74,0";"925,4";"4,6";"170,0";"5,0";"";"29,4";"";""
"10/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"10/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"10/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"10/11/2023";"1200";"24,1";"59,0";"927,2";"3,6";"120,0";"0,0";"";"";"20,0";"0,0"
"10/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"10/11/2023";"1800";"25,7";"69,0";"923,8";"6,2";"150,0";"5,0";"";"";"";""
"10/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"11/11/2023";"0000";"20,4";"89,0";"926,0";"3,6";"130,0";"7,5";"";"34,0";"";""
"11/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"11/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"11/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"11/11/2023";"1200";"26,9";"58,0";"923,9";"4,1";"10,0";"0,0";"";"";"20,2";"0,0"
"11/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"11/11/2023";"1800";"33,7";"26,0";"920,0";"6,7";"340,0";"0,0";"";"";"";""
"11/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"12/11/2023";"0000";"29,5";"35,0";"922,1";"1,0";"80,0";"0,0";"";"";"";""
"12/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"12/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"12/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"12/11/2023";"1200";"28,9";"50,0";"922,7";"3,6";"330,0";"0,0";"";"";"22,3";"0,0"
"12/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"12/11/2023";"1800";"36,0";"19,0";"919,9";"5,1";"320,0";"1,3";"";"";"";""
"12/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"13/11/2023";"0000";"30,4";"33,0";"922,9";"2,1";"100,0";"0,0";"";"";"";""
"13/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"13/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"13/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"13/11/2023";"1200";"30,9";"38,0";"922,6";"3,1";"10,0";"0,0";"";"";"";"0,0"
"13/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"13/11/2023";"1800";"36,3";"17,0";"920,0";"5,1";"300,0";"5,0";"";"";"";""
"13/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"14/11/2023";"0000";"23,2";"89,0";"924,0";"7,2";"200,0";"7,5";"";"";"";""
"14/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"14/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"14/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"14/11/2023";"1200";"30,6";"44,0";"921,8";"2,1";"30,0";"0,0";"";"";"22,7";"0,0"
"14/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"14/11/2023";"1800";"27,3";"73,0";"919,2";"10,3";"170,0";"3,8";"";"";"";""
"14/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"15/11/2023";"0000";"21,9";"89,0";"924,4";"4,6";"180,0";"8,8";"";"35,3";"";""
"15/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"15/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"15/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"15/11/2023";"1200";"26,5";"67,0";"922,9";"3,1";"80,0";"0,0";"";"";"21,3";"0,0"
"15/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"15/11/2023";"1800";"34,7";"29,0";"918,7";"4,1";"290,0";"2,5";"";"";"";""
"15/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"16/11/2023";"0000";"21,0";"95,0";"925,2";"4,6";"20,0";"10,0";"";"31,3";"";""
"16/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"16/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"16/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"16/11/2023";"1200";"25,5";"59,0";"920,3";"5,1";"340,0";"10,0";"";"";"20,2";"36,0"
"16/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"16/11/2023";"1800";"30,9";"40,0";"918,9";"6,2";"330,0";"6,3";"";"";"";""
"16/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"17/11/2023";"0000";"25,4";"66,0";"920,9";"4,1";"170,0";"6,3";"";"34,9";"";""
"17/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"17/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"17/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"17/11/2023";"1200";"29,5";"50,0";"920,7";"3,1";"20,0";"7,5";"";"";"";"0,0"
"17/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"17/11/2023";"1800";"34,9";"29,0";"917,8";"6,2";"320,0";"0,0";"";"";"";""
"17/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"18/11/2023";"0000";"24,1";"88,0";"920,0";"3,6";"180,0";"0,0";"";"33,8";"";""
"18/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"18/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"18/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"18/11/2023";"1200";"30,0";"51,0";"919,7";"7,2";"340,0";"0,0";"";"";"";"0,0"
"18/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"18/11/2023";"1800";"33,8";"37,0";"917,7";"8,2";"350,0";"0,0";"";"";"";""
"18/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"19/11/2023";"0000";"29,4";"55,0";"921,3";"4,1";"10,0";"6,3";"";"22,6";"";""
"19/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"19/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"19/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"19/11/2023";"1200";"21,5";"90,0";"924,3";"4,1";"150,0";"6,3";"";"";"22,1";"17,0"
"19/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"19/11/2023";"1800";"20,0";"92,0";"924,7";"2,6";"150,0";"10,0";"";"";"";""
"19/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"20/11/2023";"0000";"18,9";"92,0";"926,5";"3,6";"170,0";"10,0";"";"23,9";"";""
"20/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"20/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"20/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"20/11/2023";"1200";"20,1";"90,0";"926,0";"4,1";"160,0";"10,0";"";"";"18,6";"18,0"
"20/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"20/11/2023";"1800";"21,5";"84,0";"924,5";"6,2";"170,0";"10,0";"";"";"";""
"20/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"21/11/2023";"0000";"20,6";"86,0";"925,3";"3,1";"110,0";"8,8";"";"30,0";"";""
"21/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"21/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"21/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"21/11/2023";"1200";"24,3";"70,0";"924,6";"2,6";"70,0";"1,3";"";"";"19,9";"0,0"
"21/11/2023";"1500";"";"";"";"";"";"";"";"";"";""
"21/11/2023";"1800";"27,3";"68,0";"920,7";"7,2";"180,0";"6,3";"";"";"";""
"21/11/2023";"2100";"";"";"";"";"";"";"";"";"";""
"22/11/2023";"0000";"21,4";"91,0";"922,2";"2,1";"120,0";"8,8";"";"30,6";"";""
"22/11/2023";"0300";"";"";"";"";"";"";"";"";"";""
"22/11/2023";"0600";"";"";"";"";"";"";"";"";"";""
"22/11/2023";"0900";"";"";"";"";"";"";"";"";"";""
"22/11/2023";"1200";"26,6";"67,0";"922,5";"6,7";"350,0";"8,8";"";"";"21,4";"0,0"
